liaison,Service,annee,mois,Durée moyenne du trajet,Nombre de circulations prévues,taux_regularite,liaison_encoded,service_encoded
PARIS MONTPARNASSE - ST PIERRE DES CORPS,National,2020,1,61,366,0.860655737704918,98,1
ST PIERRE DES CORPS - PARIS MONTPARNASSE,National,2020,1,62,327,0.7186544342507646,118,1
DUNKERQUE - PARIS NORD,National,2020,1,133,149,0.738255033557047,16,1
ST MALO - PARIS MONTPARNASSE,National,2020,1,157,69,0.8985507246376812,117,1
PARIS MONTPARNASSE - LA ROCHELLE VILLE,National,2020,1,170,149,0.9395973154362416,90,1
PARIS LYON - BELLEGARDE (AIN),National,2020,1,163,184,0.8913043478260869,65,1
BORDEAUX ST JEAN - PARIS MONTPARNASSE,National,2020,1,143,660,0.8015151515151515,9,1
NANTES - PARIS MONTPARNASSE,National,2020,1,139,443,0.8916478555304741,50,1
PARIS EST - NANCY,National,2020,1,96,243,0.9300411522633745,57,1
MARNE LA VALLEE - LYON PART DIEU,National,2020,1,108,251,0.7729083665338645,37,1
FRANCFORT - PARIS EST,International,2020,1,218,127,0.9291338582677166,17,0
QUIMPER - PARIS MONTPARNASSE,National,2020,1,230,161,0.9192546583850931,111,1
PARIS LYON - AVIGNON TGV,National,2020,1,166,336,0.9077380952380952,63,1
PARIS LYON - GRENOBLE,National,2020,1,185,142,0.9647887323943662,70,1
GRENOBLE - PARIS LYON,National,2020,1,180,154,0.9090909090909091,19,1
PARIS MONTPARNASSE - BREST,National,2020,1,222,199,0.949748743718593,89,1
PARIS EST - FRANCFORT,International,2020,1,209,121,0.8925619834710744,55,0
PARIS MONTPARNASSE - VANNES,National,2020,1,155,152,0.9210526315789473,101,1
PARIS LYON - MACON LOCHE,National,2020,1,94,190,0.9,75,1
BORDEAUX ST JEAN - TOURCOING,National,2020,1,313,19,0.8421052631578947,11,1
MACON LOCHE - PARIS LYON,National,2020,1,97,202,0.7524752475247525,35,1
MULHOUSE VILLE - PARIS LYON,National,2020,1,170,255,0.8588235294117648,48,1
PARIS MONTPARNASSE - NANTES,National,2020,1,137,433,0.8937644341801385,93,1
ANNECY - PARIS LYON,National,2020,1,228,104,0.7692307692307692,3,1
ZURICH - PARIS LYON,International,2020,1,206,164,0.8780487804878049,129,0
PARIS MONTPARNASSE - QUIMPER,National,2020,1,223,166,0.9578313253012049,95,1
MARSEILLE ST CHARLES - MARNE LA VALLEE,National,2020,1,210,201,0.8805970149253731,42,1
MONTPELLIER - PARIS LYON,National,2020,1,211,188,0.7872340425531915,47,1
MARSEILLE ST CHARLES - MADRID,International,2020,1,322,22,0.8636363636363636,41,0
PARIS LYON - MONTPELLIER,National,2020,1,210,180,0.8722222222222222,77,1
NICE VILLE - PARIS LYON,National,2020,1,359,132,0.9393939393939394,53,1
PARIS LYON - ZURICH,International,2020,1,199,148,0.8378378378378378,85,0
PARIS MONTPARNASSE - LAVAL,National,2020,1,83,211,0.8483412322274881,91,1
LILLE - LYON PART DIEU,National,2020,1,186,211,0.8104265402843602,26,1
TOURCOING - BORDEAUX ST JEAN,National,2020,1,300,15,0.7333333333333334,124,1
LYON PART DIEU - MARSEILLE ST CHARLES,National,2020,1,105,306,0.8562091503267975,31,1
PARIS MONTPARNASSE - RENNES,National,2020,1,98,558,0.8996415770609318,96,1
NANCY - PARIS EST,National,2020,1,95,268,0.9216417910447761,49,1
PARIS LYON - ITALIE,International,2020,1,401,77,0.8571428571428572,71,0
PARIS MONTPARNASSE - ANGOULEME,National,2020,1,128,251,0.896414342629482,87,1
ARRAS - PARIS NORD,National,2020,1,56,277,0.5451263537906137,4,1
MARSEILLE ST CHARLES - TOURCOING,National,2020,1,294,28,0.7857142857142857,44,1
MONTPELLIER - LYON PART DIEU,National,2020,1,118,111,0.8648648648648649,46,1
POITIERS - PARIS MONTPARNASSE,National,2020,1,94,324,0.7561728395061729,110,1
PARIS EST - REIMS,National,2020,1,46,179,0.9273743016759777,58,1
PARIS LYON - CHAMBERY CHALLES LES EAUX,National,2020,1,182,185,0.9027027027027027,67,1
PARIS LYON - SAINT ETIENNE CHATEAUCREUX,National,2020,1,169,61,0.9508196721311475,82,1
METZ - PARIS EST,National,2020,1,86,261,0.8620689655172413,45,1
STRASBOURG - NANTES,National,2020,1,339,22,0.9545454545454546,119,1
PARIS LYON - ANNECY,National,2020,1,222,124,0.8709677419354839,62,1
PARIS LYON - BESANCON FRANCHE COMTE TGV,National,2020,1,129,139,0.8992805755395683,66,1
MADRID - MARSEILLE ST CHARLES,International,2020,1,492,12,0.9166666666666666,36,0
ANGOULEME - PARIS MONTPARNASSE,National,2020,1,124,229,0.8078602620087336,2,1
PARIS MONTPARNASSE - LE MANS,National,2020,1,55,394,0.8756345177664975,92,1
BELLEGARDE (AIN) - PARIS LYON,National,2020,1,164,170,0.9352941176470588,7,1
SAINT ETIENNE CHATEAUCREUX - PARIS LYON,National,2020,1,167,59,0.8305084745762712,116,1
PARIS LYON - TOULON,National,2020,1,246,162,0.8395061728395061,83,1
LYON PART DIEU - RENNES,National,2020,1,239,58,0.9137931034482758,34,1
PARIS LYON - VALENCE ALIXAN TGV,National,2020,1,135,254,0.9251968503937008,84,1
PARIS EST - STRASBOURG,National,2020,1,114,444,0.9662162162162162,59,1
PARIS MONTPARNASSE - BORDEAUX ST JEAN,National,2020,1,147,616,0.762987012987013,88,1
TOURS - PARIS MONTPARNASSE,National,2020,1,75,130,0.7307692307692308,126,1
PARIS NORD - ARRAS,National,2020,1,49,281,0.7793594306049823,102,1
LYON PART DIEU - LILLE,National,2020,1,191,154,0.8116883116883117,29,1
PARIS LYON - PERPIGNAN,National,2020,1,308,136,0.8529411764705882,81,1
ITALIE - PARIS LYON,International,2020,1,424,76,0.6842105263157895,20,0
LE MANS - PARIS MONTPARNASSE,National,2020,1,56,361,0.706371191135734,25,1
PARIS LYON - LYON PART DIEU,National,2020,1,120,544,0.96875,74,1
BARCELONA - PARIS LYON,International,2020,1,339,55,0.8727272727272728,6,0
LA ROCHELLE VILLE - PARIS MONTPARNASSE,National,2020,1,163,152,0.8881578947368421,21,1
PARIS EST - METZ,National,2020,1,84,271,0.9077490774907749,56,1
PERPIGNAN - PARIS LYON,National,2020,1,312,132,0.8560606060606061,109,1
BREST - PARIS MONTPARNASSE,National,2020,1,228,215,0.9116279069767442,12,1
PARIS NORD - DUNKERQUE,National,2020,1,129,154,0.9025974025974026,104,1
PARIS LYON - GENEVE,International,2020,1,188,169,0.8698224852071006,69,0
MARNE LA VALLEE - MARSEILLE ST CHARLES,National,2020,1,212,203,0.8719211822660098,38,1
PARIS LYON - AIX EN PROVENCE TGV,National,2020,1,188,341,0.9266862170087976,61,1
AVIGNON TGV - PARIS LYON,National,2020,1,167,334,0.9101796407185628,5,1
PARIS LYON - DIJON VILLE,National,2020,1,98,315,0.9333333333333333,68,1
AIX EN PROVENCE TGV - PARIS LYON,National,2020,1,188,315,0.9396825396825397,0,1
LAUSANNE - PARIS LYON,International,2020,1,201,129,0.9689922480620154,22,0
TOULOUSE MATABIAU - PARIS MONTPARNASSE,National,2020,1,269,131,0.8396946564885497,123,1
NIMES - PARIS LYON,National,2020,1,179,186,0.7688172043010753,54,1
NANTES - STRASBOURG,National,2020,1,319,25,0.96,52,1
PARIS MONTPARNASSE - TOURS,National,2020,1,72,141,0.8368794326241135,100,1
PARIS LYON - NICE VILLE,National,2020,1,360,133,0.9097744360902256,79,1
VALENCE ALIXAN TGV - PARIS LYON,National,2020,1,134,267,0.8127340823970037,127,1
LYON PART DIEU - MONTPELLIER,National,2020,1,126,122,0.7786885245901639,32,1
STUTTGART - PARIS EST,International,2020,1,181,129,0.8914728682170543,121,0
PARIS LYON - LAUSANNE,International,2020,1,201,137,0.8540145985401459,72,0
PARIS LYON - MONTPELLIER,National,2020,2,209,176,0.8977272727272727,77,1
PARIS LYON - AVIGNON TGV,National,2020,2,166,371,0.8921832884097035,63,1
NANCY - PARIS EST,National,2020,2,95,310,0.9290322580645162,49,1
PARIS LYON - GRENOBLE,National,2020,2,185,213,0.8967136150234741,70,1
LA ROCHELLE VILLE - PARIS MONTPARNASSE,National,2020,2,165,196,0.9540816326530612,21,1
ST MALO - PARIS MONTPARNASSE,National,2020,2,158,85,0.8823529411764706,117,1
METZ - PARIS EST,National,2020,2,86,288,0.7986111111111112,45,1
ARRAS - PARIS NORD,National,2020,2,62,254,0.7401574803149606,4,1
PARIS NORD - DOUAI,National,2020,2,71,121,0.6611570247933884,103,1
MARSEILLE ST CHARLES - TOURCOING,National,2020,2,294,28,0.75,44,1
PARIS MONTPARNASSE - ANGOULEME,National,2020,2,127,293,0.9283276450511946,87,1
ANGOULEME - PARIS MONTPARNASSE,National,2020,2,126,272,0.9227941176470589,2,1
BORDEAUX ST JEAN - PARIS MONTPARNASSE,National,2020,2,145,765,0.8980392156862745,9,1
LAVAL - PARIS MONTPARNASSE,National,2020,2,87,211,0.8009478672985781,23,1
PARIS LYON - BELLEGARDE (AIN),National,2020,2,163,250,0.908,65,1
GENEVE - PARIS LYON,International,2020,2,186,235,0.9574468085106383,18,0
PARIS MONTPARNASSE - BORDEAUX ST JEAN,National,2020,2,147,716,0.9217877094972067,88,1
MARNE LA VALLEE - LYON PART DIEU,National,2020,2,108,317,0.7160883280757098,37,1
MARSEILLE ST CHARLES - MARNE LA VALLEE,National,2020,2,210,229,0.8733624454148472,42,1
PARIS LYON - BESANCON FRANCHE COMTE TGV,National,2020,2,129,155,0.9225806451612903,66,1
MARSEILLE ST CHARLES - LYON PART DIEU,National,2020,2,105,380,0.9131578947368421,40,1
LILLE - LYON PART DIEU,National,2020,2,187,262,0.7290076335877862,26,1
BELLEGARDE (AIN) - PARIS LYON,National,2020,2,164,244,0.9344262295081968,7,1
MULHOUSE VILLE - PARIS LYON,National,2020,2,170,294,0.8673469387755102,48,1
PARIS LYON - BARCELONA,International,2020,2,333,58,0.9310344827586207,64,0
CHAMBERY CHALLES LES EAUX - PARIS LYON,National,2020,2,189,252,0.7420634920634921,13,1
MACON LOCHE - PARIS LYON,National,2020,2,95,203,0.7536945812807881,35,1
MARSEILLE ST CHARLES - PARIS LYON,National,2020,2,200,441,0.9297052154195011,43,1
PARIS EST - STRASBOURG,National,2020,2,117,515,0.9184466019417475,59,1
STRASBOURG - NANTES,National,2020,2,332,33,0.9696969696969697,119,1
PARIS NORD - DUNKERQUE,National,2020,2,129,155,0.864516129032258,104,1
LYON PART DIEU - LILLE,National,2020,2,190,197,0.7817258883248731,29,1
PARIS LYON - MACON LOCHE,National,2020,2,94,208,0.8798076923076923,75,1
PARIS LYON - TOULON,National,2020,2,246,205,0.8439024390243902,83,1
MADRID - MARSEILLE ST CHARLES,International,2020,2,429,29,0.9310344827586207,36,0
PARIS LYON - PERPIGNAN,National,2020,2,308,178,0.9325842696629214,81,1
MONTPELLIER - LYON PART DIEU,National,2020,2,114,168,0.8690476190476191,46,1
PARIS LYON - GENEVE,International,2020,2,186,237,0.8987341772151899,69,0
PARIS MONTPARNASSE - LAVAL,National,2020,2,83,226,0.8495575221238938,91,1
STRASBOURG - PARIS EST,National,2020,2,116,488,0.8647540983606558,120,1
PARIS EST - STUTTGART,International,2020,2,174,143,0.8671328671328671,60,0
PARIS EST - REIMS,National,2020,2,46,206,0.9223300970873787,58,1
TOURCOING - BORDEAUX ST JEAN,National,2020,2,300,26,0.7692307692307692,124,1
LAUSANNE - PARIS LYON,International,2020,2,210,174,0.9310344827586207,22,0
ZURICH - PARIS LYON,International,2020,2,223,190,0.9157894736842105,129,0
AVIGNON TGV - PARIS LYON,National,2020,2,167,367,0.9100817438692098,5,1
LYON PART DIEU - RENNES,National,2020,2,236,79,0.8227848101265822,34,1
ANGERS SAINT LAUD - PARIS MONTPARNASSE,National,2020,2,100,412,0.9247572815533981,1,1
BREST - PARIS MONTPARNASSE,National,2020,2,226,256,0.921875,12,1
PARIS MONTPARNASSE - LA ROCHELLE VILLE,National,2020,2,170,201,0.9601990049751243,90,1
LE MANS - PARIS MONTPARNASSE,National,2020,2,56,400,0.7975,25,1
DOUAI - PARIS NORD,National,2020,2,85,123,0.8211382113821138,15,1
PARIS LYON - ANNECY,National,2020,2,223,155,0.864516129032258,62,1
LYON PART DIEU - MARSEILLE ST CHARLES,National,2020,2,105,397,0.8614609571788413,31,1
FRANCFORT - PARIS EST,International,2020,2,214,161,0.9006211180124224,17,0
MARSEILLE ST CHARLES - MADRID,International,2020,2,391,29,0.9310344827586207,41,0
PARIS MONTPARNASSE - QUIMPER,National,2020,2,223,216,0.9259259259259259,95,1
PARIS NORD - ARRAS,National,2020,2,48,256,0.76171875,102,1
PARIS LYON - CHAMBERY CHALLES LES EAUX,National,2020,2,188,279,0.8781362007168458,67,1
PARIS MONTPARNASSE - NANTES,National,2020,2,137,511,0.9275929549902153,93,1
PARIS LYON - NICE VILLE,National,2020,2,360,163,0.8650306748466258,79,1
PARIS LYON - VALENCE ALIXAN TGV,National,2020,2,135,296,0.9155405405405406,84,1
MARSEILLE ST CHARLES - LILLE,National,2020,2,282,170,0.8411764705882353,39,1
STUTTGART - PARIS EST,International,2020,2,173,143,0.8881118881118881,121,0
PARIS LYON - MARSEILLE ST CHARLES,National,2020,2,200,503,0.9105367793240556,76,1
PARIS LYON - LYON PART DIEU,National,2020,2,120,595,0.9310924369747899,74,1
BARCELONA - PARIS LYON,International,2020,2,338,54,0.9074074074074074,6,0
LYON PART DIEU - MONTPELLIER,National,2020,2,112,191,0.7853403141361257,32,1
POITIERS - PARIS MONTPARNASSE,National,2020,2,96,367,0.8528610354223434,110,1
ST PIERRE DES CORPS - PARIS MONTPARNASSE,National,2020,2,62,386,0.8523316062176166,118,1
MONTPELLIER - PARIS LYON,National,2020,2,208,192,0.8645833333333334,47,1
TOURS - PARIS MONTPARNASSE,National,2020,2,76,171,0.8245614035087719,126,1
PARIS EST - METZ,National,2020,2,84,303,0.9075907590759076,56,1
PARIS LYON - MULHOUSE VILLE,National,2020,2,168,294,0.9081632653061225,78,1
NIMES - PARIS LYON,National,2020,2,180,193,0.844559585492228,54,1
QUIMPER - PARIS MONTPARNASSE,National,2020,2,230,224,0.9196428571428571,111,1
VANNES - PARIS MONTPARNASSE,National,2020,2,162,241,0.8755186721991701,128,1
BORDEAUX ST JEAN - TOURCOING,National,2020,2,315,26,0.8076923076923077,11,1
AIX EN PROVENCE TGV - PARIS LYON,National,2020,2,188,352,0.9403409090909091,0,1
DIJON VILLE - PARIS LYON,National,2020,2,99,385,0.8909090909090909,14,1
GRENOBLE - PARIS LYON,National,2020,2,180,203,0.8916256157635468,19,1
PARIS LYON - NIMES,National,2020,2,180,178,0.9101123595505618,80,1
LYON PART DIEU - PARIS LYON,National,2020,2,120,601,0.8752079866888519,33,1
SAINT ETIENNE CHATEAUCREUX - PARIS LYON,National,2020,2,167,91,0.9120879120879121,116,1
PARIS MONTPARNASSE - ANGERS SAINT LAUD,National,2020,2,99,416,0.9350961538461539,86,1
PARIS MONTPARNASSE - LE MANS,National,2020,2,55,443,0.8871331828442438,92,1
PARIS MONTPARNASSE - ST MALO,National,2020,2,154,93,0.8494623655913979,97,1
PARIS MONTPARNASSE - ST PIERRE DES CORPS,National,2020,2,61,420,0.8690476190476191,98,1
TOULOUSE MATABIAU - PARIS MONTPARNASSE,National,2020,2,271,168,0.8630952380952381,123,1
PARIS MONTPARNASSE - TOURS,National,2020,2,72,171,0.8421052631578947,100,1
NANTES - STRASBOURG,National,2020,2,308,38,0.7894736842105263,52,1
DUNKERQUE - PARIS NORD,National,2020,2,139,143,0.9020979020979021,16,1
ANNECY - PARIS LYON,National,2020,2,228,144,0.8194444444444444,3,1
LE CREUSOT MONTCEAU MONTCHANIN - PARIS LYON,National,2020,2,81,201,0.8407960199004976,24,1
PARIS LYON - SAINT ETIENNE CHATEAUCREUX,National,2020,2,170,96,0.9166666666666666,82,1
PARIS EST - FRANCFORT,International,2020,2,346,165,0.8909090909090909,55,0
ITALIE - PARIS LYON,International,2020,2,451,88,0.7386363636363636,20,0
PARIS LYON - LAUSANNE,International,2020,2,197,175,0.88,72,0
MARNE LA VALLEE - MARSEILLE ST CHARLES,National,2020,2,213,219,0.8584474885844748,38,1
PARIS LYON - ZURICH,International,2020,2,219,171,0.8421052631578947,85,0
LILLE - PARIS NORD,National,2020,2,76,559,0.7388193202146691,28,1
LYON PART DIEU - MARNE LA VALLEE,National,2020,2,108,235,0.8170212765957447,30,1
RENNES - PARIS MONTPARNASSE,National,2020,2,101,568,0.8133802816901409,114,1
RENNES - LYON PART DIEU,National,2020,2,232,81,0.9259259259259259,113,1
PARIS LYON - AIX EN PROVENCE TGV,National,2020,2,188,379,0.8944591029023746,61,1
BESANCON FRANCHE COMTE TGV - PARIS LYON,National,2020,2,132,169,0.9053254437869822,8,1
PERPIGNAN - PARIS LYON,National,2020,2,311,162,0.9012345679012346,109,1
VALENCE ALIXAN TGV - PARIS LYON,National,2020,2,134,298,0.8590604026845637,127,1
REIMS - PARIS EST,National,2020,2,46,218,0.8486238532110092,112,1
PARIS LYON - DIJON VILLE,National,2020,2,98,394,0.9137055837563451,68,1
PARIS MONTPARNASSE - BREST,National,2020,2,222,242,0.9214876033057852,89,1
PARIS MONTPARNASSE - RENNES,National,2020,2,98,603,0.8524046434494196,96,1
PARIS MONTPARNASSE - VANNES,National,2020,2,155,198,0.8686868686868687,101,1
LILLE - MARSEILLE ST CHARLES,National,2020,2,297,190,0.8473684210526315,27,1
PARIS LYON - LE CREUSOT MONTCEAU MONTCHANIN,National,2020,2,80,188,0.898936170212766,73,1
NICE VILLE - PARIS LYON,National,2020,2,360,160,0.8625,53,1
NANTES - PARIS MONTPARNASSE,National,2020,2,139,523,0.9082217973231358,50,1
PARIS MONTPARNASSE - POITIERS,National,2020,2,94,480,0.9020833333333333,94,1
PARIS MONTPARNASSE - TOULOUSE MATABIAU,National,2020,2,266,161,0.8944099378881988,99,1
PARIS EST - NANCY,National,2020,2,96,277,0.9422382671480144,57,1
PARIS NORD - LILLE,National,2020,2,66,597,0.7973199329983249,105,1
TOULON - PARIS LYON,National,2020,2,247,211,0.8815165876777251,122,1
PARIS LYON - ITALIE,International,2020,2,431,88,0.7954545454545454,71,0
NANTES - PARIS MONTPARNASSE,National,2020,3,140,363,0.7548209366391184,50,1
MARSEILLE ST CHARLES - PARIS LYON,National,2020,3,201,303,0.9438943894389439,43,1
PARIS LYON - LAUSANNE,International,2020,3,199,102,0.7647058823529411,72,0
PARIS MONTPARNASSE - ST PIERRE DES CORPS,National,2020,3,61,288,0.8576388888888888,98,1
LA ROCHELLE VILLE - PARIS MONTPARNASSE,National,2020,3,165,131,0.8854961832061069,21,1
PARIS NORD - ARRAS,National,2020,3,48,187,0.8983957219251337,102,1
BORDEAUX ST JEAN - TOURCOING,National,2020,3,315,17,0.8823529411764706,11,1
PARIS LYON - LYON PART DIEU,National,2020,3,120,390,0.941025641025641,74,1
PARIS LYON - ZURICH,International,2020,3,219,113,0.7433628318584071,85,0
RENNES - LYON PART DIEU,National,2020,3,232,49,0.9591836734693877,113,1
DUNKERQUE - PARIS NORD,National,2020,3,136,101,0.8613861386138614,16,1
LILLE - PARIS NORD,National,2020,3,72,386,0.7694300518134716,28,1
LE MANS - PARIS MONTPARNASSE,National,2020,3,56,306,0.6699346405228759,25,1
PARIS MONTPARNASSE - POITIERS,National,2020,3,94,335,0.8686567164179104,94,1
POITIERS - PARIS MONTPARNASSE,National,2020,3,93,253,0.766798418972332,110,1
PARIS NORD - DUNKERQUE,National,2020,3,131,101,0.9504950495049505,104,1
ANNECY - PARIS LYON,National,2020,3,227,82,0.8902439024390244,3,1
MULHOUSE VILLE - PARIS LYON,National,2020,3,170,200,0.91,48,1
BREST - PARIS MONTPARNASSE,National,2020,3,226,170,0.9,12,1
PARIS LYON - AVIGNON TGV,National,2020,3,166,255,0.8901960784313725,63,1
BELLEGARDE (AIN) - PARIS LYON,National,2020,3,164,164,0.7926829268292683,7,1
PARIS LYON - SAINT ETIENNE CHATEAUCREUX,National,2020,3,170,63,0.9047619047619048,82,1
ANGOULEME - PARIS MONTPARNASSE,National,2020,3,124,182,0.8461538461538461,2,1
RENNES - PARIS MONTPARNASSE,National,2020,3,100,400,0.835,114,1
LILLE - LYON PART DIEU,National,2020,3,187,160,0.79375,26,1
MARNE LA VALLEE - MARSEILLE ST CHARLES,National,2020,3,214,137,0.8321167883211679,38,1
PARIS LYON - BELLEGARDE (AIN),National,2020,3,163,162,0.8271604938271605,65,1
AVIGNON TGV - PARIS LYON,National,2020,3,167,253,0.9090909090909091,5,1
MARSEILLE ST CHARLES - MADRID,International,2020,3,190,11,1.0,41,0
ARRAS - PARIS NORD,National,2020,3,58,188,0.75,4,1
MARSEILLE ST CHARLES - MARNE LA VALLEE,National,2020,3,211,147,0.8707482993197279,42,1
CHAMBERY CHALLES LES EAUX - PARIS LYON,National,2020,3,187,137,0.8321167883211679,13,1
TOURCOING - BORDEAUX ST JEAN,National,2020,3,301,14,0.7857142857142857,124,1
PARIS LYON - AIX EN PROVENCE TGV,National,2020,3,189,254,0.9015748031496063,61,1
LYON PART DIEU - MARSEILLE ST CHARLES,National,2020,3,105,250,0.884,31,1
GENEVE - PARIS LYON,International,2020,3,193,153,0.8104575163398693,18,0
LAUSANNE - PARIS LYON,International,2020,3,212,114,0.8859649122807017,22,0
PARIS LYON - BARCELONA,International,2020,3,312,36,0.9444444444444444,64,0
PARIS MONTPARNASSE - LE MANS,National,2020,3,55,326,0.7883435582822086,92,1
ST PIERRE DES CORPS - PARIS MONTPARNASSE,National,2020,3,62,268,0.8171641791044776,118,1
LYON PART DIEU - RENNES,National,2020,3,235,51,0.9019607843137255,34,1
MARSEILLE ST CHARLES - TOURCOING,National,2020,3,295,17,1.0,44,1
PARIS LYON - DIJON VILLE,National,2020,3,97,251,0.9282868525896414,68,1
PARIS MONTPARNASSE - QUIMPER,National,2020,3,220,146,0.8972602739726028,95,1
PARIS LYON - VALENCE ALIXAN TGV,National,2020,3,135,193,0.9119170984455959,84,1
VALENCE ALIXAN TGV - PARIS LYON,National,2020,3,134,208,0.8701923076923077,127,1
PARIS MONTPARNASSE - LA ROCHELLE VILLE,National,2020,3,171,135,0.9259259259259259,90,1
PARIS LYON - MACON LOCHE,National,2020,3,95,147,0.9251700680272109,75,1
ANGERS SAINT LAUD - PARIS MONTPARNASSE,National,2020,3,101,299,0.765886287625418,1,1
PARIS LYON - MULHOUSE VILLE,National,2020,3,168,194,0.8298969072164948,78,1
PARIS MONTPARNASSE - NANTES,National,2020,3,138,338,0.7307692307692308,93,1
SAINT ETIENNE CHATEAUCREUX - PARIS LYON,National,2020,3,168,63,0.8571428571428572,116,1
TOULOUSE MATABIAU - PARIS MONTPARNASSE,National,2020,3,271,94,0.9042553191489362,123,1
PARIS EST - STRASBOURG,National,2020,3,136,282,0.7340425531914894,59,1
AIX EN PROVENCE TGV - PARIS LYON,National,2020,3,188,241,0.9336099585062241,0,1
PARIS LYON - BESANCON FRANCHE COMTE TGV,National,2020,3,129,107,0.897196261682243,66,1
LE CREUSOT MONTCEAU MONTCHANIN - PARIS LYON,National,2020,3,81,134,0.8432835820895522,24,1
MACON LOCHE - PARIS LYON,National,2020,3,96,148,0.8040540540540541,35,1
